athlete_id,age,height_cm,weight_kg,resting_heart_rate,max_heart_rate,VO2_max,cumulative_hits,cumulative_runs,training_hours_per_week,reaction_time_sec,agility_score,strength_score,endurance_score,training_load_au,speed_index,fatigue_score,recovery_time_hr,biomechanical_efficiency,participation_ratio_pct,long_term_training_effect_pct,adaptation_pct,training_session_count,fitness_score,feedback_score,training_effectiveness
ATH0253,15,154,99,69,162,44.577414625127005,489,128,6,0.8458093194610004,54.23865601904387,28.4104149227433,12.566114557958274,1938.6022255063656,10.38737902788105,30.60591982161759,14.115205394368239,96.62138914894076,53.03400847554608,57.97709400921687,65.29902893515857,5,48.34690643233511,1.4763773207470199,51.77979188767986
ATH0254,17,172,76,59,198,52.074201149040434,324,43,11,0.5677062034851682,52.74564637217322,17.608928794385392,13.837856254191838,1156.043175403356,71.01450375965034,21.779911511642158,19.629685385462857,98.46650626758301,85.54545768376163,62.032660638590826,53.21560976736306,8,68.94795937285974,1.772660844487084,47.35945558046063
ATH0255,24,159,95,73,219,37.87953134969717,387,178,16,0.3788820386589369,14.112611829932186,74.33329135656567,74.81617990286962,2571.859512859927,20.883702045198383,32.72000220389292,18.679698847340106,56.26894420540938,87.05768228732359,14.732817419293937,63.906997269148796,5,95.15481136767396,4.351262363240451,64.38290431204835
ATH0256,26,193,88,84,205,51.08544200247681,125,19,17,0.9467640841998819,0.07895110932187865,25.20698868501715,46.96542569516235,2294.0027141676674,30.67727513528323,62.8495430089062,46.13069321035439,58.02789053815851,95.36169903726204,32.97824210541438,26.234179198756422,1,11.219856447056408,1.2536079597592256,37.081914951593205
ATH0257,22,151,62,75,200,45.72622138149871,488,131,8,0.47567727658157744,81.01400907454612,45.416747016776384,78.29341727398672,1870.488175867264,47.522746700174025,17.265653583239892,38.93018126391283,83.83683493399434,62.56990662586466,67.451887439693,53.165237874767506,3,83.35345671092573,2.194803605377549,65.54511595144355
ATH0258,29,162,50,86,186,63.7833423914874,269,154,12,0.32878754534989985,8.757456298623822,38.585944683610904,74.62548943502054,1156.1864456835965,44.93513167295462,25.864023663732162,36.13237806294681,77.07172383049225,70.37510406983961,87.32637010996085,69.22833048457011,5,58.40191798678459,1.04070001035707,53.05244398422137
ATH0259,25,189,62,87,166,36.99425544490789,397,154,17,0.650531510763164,63.384981873532396,98.20773786356308,60.46127135052216,708.8023118531047,70.85791250649991,46.80608627954644,12.996418634499669,50.9232952446618,61.78770657076432,92.52850574632623,48.943580432383335,7,14.616535381183727,3.782510981612099,66.29235964701593
ATH0260,20,151,63,70,207,49.65125462214155,493,199,6,0.955019296275853,91.46164545151915,39.10922441482205,68.63666065786795,2350.8404059063064,62.3431793443361,23.305009852461556,44.10959905258017,53.09875179947597,55.42490931108209,55.037754625157355,71.1502602234938,5,29.714931868899164,3.481212360173519,67.75319706715601
ATH0261,22,169,66,89,178,51.04509984460033,236,124,19,0.20306423240025806,20.865191315843102,7.9982482796754795,1.8355724379141791,1510.586387074151,64.43961622818657,58.86436697160617,40.598426318765476,94.40401911294026,85.0619776922565,59.09268094643779,50.60721524984557,5,48.23614164647395,3.579929048212567,45.69610798211331
ATH0262,23,150,81,88,182,60.37521267046915,338,10,14,0.390499874603199,66.52728362369108,8.982575257208403,31.177764680502197,751.7751107143367,71.40543306554574,92.31760284563299,12.036599177100719,93.44353977696932,60.379110701017325,84.97446679620919,40.02396227580495,7,69.1177144577423,2.497531138858475,43.60009321608751
ATH0263,18,186,76,70,209,55.10006512815738,452,21,9,0.9507581123283262,7.869857670750946,59.07537213530648,63.78221792594102,666.0063836160181,29.261272742346534,74.80893657031264,42.46032427432182,67.86354609980225,65.68896651954113,58.38621406726192,37.32445423783831,8,24.260701695345222,1.8330712850702762,44.828864164834194
ATH0264,15,158,85,59,204,58.352431801796335,77,112,18,0.33686877348572963,60.3755143837613,59.93635517382656,0.9344953486244201,579.6626230539412,32.233331180047365,66.64266141489131,16.706644063930263,94.55253084652674,64.22041945744166,56.51726729835856,46.98118530897292,8,53.487881546758985,3.8812808531441334,44.07474059420145
ATH0265,28,166,47,87,159,62.196724997811465,428,13,13,0.2905947613118559,16.393172095320274,41.875899048265495,3.2976943682593407,2353.7674689962255,43.799774789555414,58.27214759837788,8.47739907078056,79.6837537198951,82.75967353880475,91.45756339848583,12.078066041398074,7,68.46716274158618,4.2444714909627805,43.44442107160659
ATH0266,15,158,72,95,196,65.1771040780366,229,179,16,0.6561497726398435,73.5953560515178,43.184369231202965,85.18879824703832,764.0628373709039,30.74621730335261,48.79479092570649,33.24335918011103,90.29528235094509,95.06773756664079,81.09394489502921,70.16726246015023,3,44.87407508475062,1.554405992392807,62.64457330229271
ATH0267,24,160,54,53,172,45.98564238528647,302,150,5,0.889475058635864,30.12312947939082,5.393258284087121,68.40248616920718,1627.2625642230728,98.49378689708634,18.656385963465972,33.113600353526216,71.37155355801072,80.00536367844263,91.8165273725165,86.05950768822356,2,86.30259611201758,2.9473177117496854,53.21596369090756
ATH0268,18,164,95,94,170,53.8307946877366,175,107,12,0.5816878541551409,46.33910088046462,51.654651038926225,26.536973312034394,1409.4844468218637,81.40519264214296,89.47104554268655,9.082076411321578,55.669916367245435,68.29495576565395,29.642234930303843,41.91643849988067,1,86.94591028404044,1.99486272791545,44.64692342415845
ATH0269,26,173,79,69,162,64.403782745372,226,115,8,0.9956514053476198,59.94305420276217,50.47394753803517,68.7962840118709,1780.8716077620234,16.465468825602958,24.853600201283633,18.710627784273044,71.68635313230081,86.75230688433301,57.19379379898211,14.14298225275467,6,47.069121764044574,1.6724274448245349,50.88306935866424
ATH0270,28,187,73,66,182,69.63078958377697,86,94,15,0.7433373596303943,17.12734106662396,14.954931855694454,79.24566691392633,2643.7492110764633,0.5594155881869511,9.130887757816076,47.69102187698816,72.8649898998449,78.45827944732825,85.82249157340222,98.80980376470019,9,97.29257104088997,3.9373012539799963,47.822040369964945
ATH0271,21,184,98,56,173,66.13317588653172,459,130,12,0.2592599257683582,74.16378186176209,10.383938611092757,30.679428311010128,2616.467431237019,4.278326824726786,75.00151792286952,34.172346681375686,77.54720969203015,43.63662142706881,20.003304472039805,33.732842990596026,3,7.558509240544731,3.152387741891348,51.74059407406681
ATH0272,16,179,59,53,160,48.00135419185319,148,141,18,0.9942657053455803,30.264034063681457,12.35724905994905,3.603737749918745,1408.120608292093,24.406345104292527,17.56155343311664,36.39323216394315,55.2791356452214,45.739815185130496,81.51959388645656,21.39590095216957,5,0.3362378322936621,1.864741329514671,39.44110269585305
ATH0273,17,180,77,78,166,41.83082810265277,147,91,8,0.5263153894241523,66.23718599127535,10.102824649125852,93.27791246877345,144.5621271306976,11.429128583685655,37.189599954117604,14.155443280985144,99.57009315248058,42.275016644418,26.46760450733825,43.277725717572515,9,38.0668263803919,2.2400000448461803,43.37315184581568
ATH0274,15,198,51,63,217,52.128738809230605,176,28,15,0.42992202707638605,15.828305069937365,60.97081955367598,34.51798382956305,1336.6870365714792,53.33381148925721,2.8284928290979727,8.387629053168316,62.20684104034532,67.4089795723792,82.7306879486789,76.4701336570201,9,60.10970613725093,4.866614685310969,45.782143391421094
ATH0275,19,154,56,52,196,60.95745081426148,217,139,6,0.6463033468623085,68.81176592063503,19.648265240291863,10.648176328470637,1857.9612585300072,85.79952227273586,13.706794254044807,16.90677265886032,59.927620176854646,89.55120606033789,65.08008438011814,36.45249372015091,7,62.920015744966086,4.394718258834226,47.57546922810799
ATH0276,15,193,93,73,174,52.23991747636542,129,21,16,0.44344607345669146,12.818807281046174,25.143015218746346,49.18568713931474,1717.5178013843793,73.67502209132275,17.320363075991207,15.702630563307254,76.34014594279682,58.784990161081126,27.391239233638043,61.723288352753904,4,47.64457362938286,4.519786971492513,42.592423894446945
ATH0277,22,199,74,86,170,51.911330215978396,343,90,3,0.26916600569612187,42.535649626998364,17.35721441514397,76.84677956641337,1988.874706820596,21.560906308219042,5.441012775017795,15.085396332166283,76.86040896974443,63.0496109855489,52.6018761399521,47.4003994993428,2,12.488331324064617,2.840048388322832,48.57350034324916
ATH0278,15,163,65,65,161,64.33806473786302,382,83,7,0.2011426744633414,24.72060737388768,95.7835304448503,22.164731461755917,546.8196241719421,39.929925602578585,65.66569566228452,13.2884358411427,71.99103689166222,94.56862650207344,71.37146498146944,20.598759304895665,2,17.049752178789422,3.4952290556835,47.587704322785655
ATH0279,25,160,75,53,186,47.64913226735152,175,107,10,0.5596666823362099,74.83752494281826,85.46174631518355,26.949005013336336,1974.9517864641243,50.78942095312776,83.70077958031172,29.714494698182385,88.59460731626272,90.21420671899929,67.04676107951882,39.725831124289925,4,85.21479838520092,2.5070709608176465,52.19918176942094
ATH0280,15,158,68,73,191,65.0928136184076,392,15,14,0.869490737781274,26.203500450687457,23.049483735152087,24.27149867985832,629.6896943569394,81.02058495033356,37.3315406365941,19.108449461198333,75.83272003643013,79.9028867429536,48.452247660853395,75.238345514266,1,86.79111317392612,1.3108479027555622,47.04116961005622
ATH0281,16,183,64,83,166,49.23816803331032,359,145,4,0.6578521485040613,88.17173063953962,32.7566293922126,99.16730528316782,2276.519544020572,83.91216031061649,87.45764767182007,40.27483564704381,80.4847727572492,56.00822692553508,90.94298760288342,65.08035075983011,4,67.38985378607202,2.60427724262713,60.88963638299357
ATH0282,16,161,81,79,197,46.48815869874188,199,134,14,0.9993658391547526,89.18202114066128,20.989284230499717,19.740373373054254,1083.3540784617721,90.97183119077759,21.33465745601265,12.909738967437512,86.18731927038928,47.02248896130661,56.73370730390599,20.78005418952049,6,66.42179722788823,3.375923012828579,51.062733704239726
ATH0283,26,184,48,67,177,50.889646891989464,65,60,7,0.42947731651776,19.644131522278585,49.187595946082375,57.5520216966124,2158.6967568062155,50.924525050287514,32.53904235612395,24.978964047347414,51.25125507819333,40.963529360806824,55.52805686758195,24.69901687428777,6,59.76821280278075,2.1485770830725257,36.655497682462695
ATH0284,20,184,72,68,190,61.685643553620395,77,20,7,0.42436405180804426,61.38459450077243,1.9610532474253595,92.52646416569644,238.81023682771055,69.4274746435863,15.07369930311684,5.5872869663214395,78.53220912725224,46.42064035626525,15.602553094730885,67.6660023376701,7,20.292588570198824,4.3918022989096634,40.337850295271195
ATH0285,21,150,88,80,196,39.4100709752398,468,194,15,0.3277995681871554,8.771764171996432,67.13680088967958,14.689656887777925,1282.7940742136489,11.180037123393715,62.05591954189986,25.71233986557326,94.20972356141846,57.55578661743657,92.99083508178734,83.2073872888782,5,42.82507002599032,1.6044006366983945,57.114955512264494
ATH0286,19,189,64,68,167,41.87467255552061,493,136,11,0.33125087061226816,39.15370996016292,52.31581498176416,97.08541978677002,2144.6001145636646,56.52889599539821,41.986959087030684,7.4010434976883985,50.86943714627169,73.10740381476974,25.94049118105357,41.45270463623523,9,69.58946514633787,2.4685163577476796,63.87281543394959
ATH0287,15,171,68,98,162,68.30056889820821,222,149,12,0.42814927680803827,71.33217295012723,89.86389283011033,94.74772343956246,757.924497361333,24.869180947113513,61.32833468418987,47.042111010523676,70.25910519004805,43.840004965143216,57.55102240928988,63.57796766591051,2,53.72522720033387,1.4996156212968117,59.395455150152394
ATH0288,15,178,94,95,162,41.14220695834751,95,82,3,0.8342720362188218,65.94232468499163,16.439268432841413,88.45719870582626,2406.3324299119454,43.17168850266111,76.16749053941835,38.99546153196775,96.3113725102915,48.17366669910694,82.32108412602791,25.357922987689477,2,1.858033405509918,2.6193285359409013,41.493320387371284
ATH0289,17,157,93,68,180,54.870456127586905,377,11,5,0.9246054325091584,62.47006694066079,80.41092460611317,21.455652133000225,1929.2612260043027,63.40505083067194,54.570301603294844,26.07479349536758,67.65772011412689,50.86484213847646,29.3907949260079,38.02387032147915,4,95.35568067200984,1.1586452198970818,47.436183014009416
ATH0290,28,160,95,71,151,55.27600633316783,285,17,14,0.980069735766145,28.25408636624436,79.19610144667158,63.405505601098334,1803.929139234415,25.698593785378108,62.76303549017879,8.72325640171206,72.93644121001205,77.91892557899837,57.4635960973757,11.824318510574734,4,84.48160525721434,2.0901975802465818,48.16365683811391
ATH0291,16,190,76,73,165,52.136856171758566,488,148,5,0.38583172327716214,37.8024949434402,12.718118921688692,76.08914729612401,1125.2916771925777,5.218505779676108,93.52503143943329,30.475153953987814,99.07706965221564,76.94738793880747,31.661641830100677,79.14483530195703,4,26.054501410973785,2.6029410204547347,52.6182968171007
ATH0292,19,186,85,94,158,57.56608370018865,263,133,11,0.9050380364912733,10.294614470028618,39.85592241441276,98.60279281964297,1499.109264105241,1.0233856408757513,29.90643096088431,37.626841280180734,59.96619294752869,73.04594358232917,78.37254980199206,46.09088377956701,1,61.64589351662961,2.9126614531067663,50.26433908737746
ATH0293,26,163,80,61,187,43.043935402916645,134,62,4,0.46260407142186966,71.9022820433601,17.01526411445169,18.04238220813704,1832.312972835774,2.2159535544521547,35.916393863395314,13.200841879204047,53.26275945625029,55.03008548175637,60.790705108583566,83.45130162885584,4,92.32393837281877,3.1747854339005674,35.90189528629998
ATH0294,24,179,97,79,203,54.343179372186185,331,19,5,0.2902724356135076,50.38887967912735,25.47205004575489,76.60258995192964,1470.1401303531823,0.8349737513769662,71.77033617093369,29.432958653862105,92.97112954306522,62.26718147312392,87.03782743556292,73.75356964204536,5,9.601101211365137,2.0999645191596756,44.13643832381083
ATH0295,20,184,78,87,205,48.026063933641396,281,121,16,0.8960199404161326,70.87656323456545,26.324617483054435,33.880116992711294,2125.1086394276244,11.035505655787547,61.13055170553867,40.01106863046332,93.42326706061843,45.801382980264584,90.51022025896445,84.58698391556293,9,50.30294807967006,3.0921653384594894,53.28527455688097
ATH0296,21,170,80,80,194,58.15835408702162,134,17,6,0.7088845077148949,24.894352479687278,55.623639402577275,17.56264655680023,1357.7211060101827,23.948871457012988,17.853290453971482,38.034654438791605,73.60389173400065,53.587636225483294,68.38601342008582,35.70928026245945,3,45.62430258462945,3.0360184862482393,33.56168909069617
ATH0297,18,186,46,85,183,39.94282401806023,458,45,15,0.3317847168648494,32.443822863506625,41.14109317604655,42.13769412138549,686.592227051888,22.12215141822992,37.614731001049016,39.528656768287576,75.71035872386432,93.86231358835482,75.285212154305,26.659785738506073,3,41.02050052835323,2.2647122035048337,50.677515369687704
ATH0298,21,154,59,68,158,54.98070958938167,114,115,9,0.543865006010402,33.42153372601147,94.77328040063054,79.38359121486164,720.407970123037,98.67965941798967,46.783801312471496,42.81090726939795,91.79031848089181,98.78150478614971,59.42980898981774,97.47151143865035,5,83.5588608892925,4.320801322625913,57.89844982653056
ATH0299,25,168,78,97,157,41.48446243841633,183,23,14,0.42980615590165416,2.57424097472162,12.637014194700512,46.48498037040522,116.83092964452916,30.60061052089432,41.93898379683893,45.32033039285722,86.92797490578975,78.85957513841768,44.59858597606446,74.55950083367826,6,38.06461466974574,3.1825645063742605,36.84003913249965
ATH0300,22,163,80,94,156,44.75250720902628,200,191,5,0.7894356549681576,34.10478728306236,97.36921348501988,53.75231002030485,972.7773751201502,12.74207833593991,17.827480832204078,22.437409673752047,63.257450110850534,95.00939752140522,68.33061307187512,85.06380411340034,3,6.36633332410076,2.32907887498618,55.29829444344928
ATH0301,25,175,50,85,185,42.65484301132541,164,95,11,0.5627329844994144,80.33045735180335,23.063864021426394,99.51594102001212,2271.861157387707,54.55625441677579,92.44300917842622,29.457071408483724,50.84466775357592,78.5645140240855,91.7459761138596,11.182003633894036,1,6.58377421643025,4.789354048323106,49.70708230345266
ATH0302,15,153,83,79,167,41.399322295408595,113,158,4,0.9914239560851079,89.72984957497385,77.2873936381853,39.9109299557426,2403.0718556290676,85.79574553975084,76.23187616939758,38.99835961996126,73.98500812667729,41.99178916632819,47.50123423882942,41.90154582662979,8,4.274460652460899,4.380449652284645,51.513068561852705
ATH0303,29,174,86,98,152,63.899883304623344,392,59,11,0.2437959858076761,51.821831563592745,33.89699261728214,61.54007547092398,687.1558720776751,67.80603767876752,48.13558321078523,34.977011999668676,92.94561630478208,99.80575509918454,38.29690237364158,76.85350215195984,1,40.914542187403725,4.930351246207204,55.87314299597777
ATH0304,20,194,95,82,177,44.999764868131166,476,176,14,0.4840122129089974,45.55016952192202,14.308139541731391,36.524420161537186,2881.2275909270825,29.60820891354503,68.00610283068366,47.80736981536829,94.79173383450811,45.93713810119209,44.95932446973167,17.0184549690985,2,71.84062776983599,3.768935498581683,55.93056740278123
ATH0305,22,191,95,67,219,67.44933236525573,412,29,14,0.585520133687982,3.0824618699370254,85.788918524624,39.27856463287049,1556.9681010923675,56.161615979145495,89.72826721355219,5.588138997499698,97.8113098538077,80.95850808670365,49.18578671904397,61.06059366120421,3,20.372246193051545,2.5128916220241875,51.93442638702992
ATH0306,19,174,98,98,193,68.94742838708169,456,96,17,0.6025068437986558,87.92043375853827,30.88608992364632,69.56407534454081,2759.2383721536576,71.48559742004092,13.61741423615712,20.270728258579,93.97816188063906,55.1701721844874,16.620492607994457,48.61654907095029,6,64.64685204315495,2.1234426667160493,68.69780089808134
ATH0307,18,167,56,77,170,54.994116447798405,401,144,4,0.45274865790850943,1.3010213425872719,65.88554042268422,93.78869760948835,2149.6193173987303,72.81044923677423,25.03730507069777,17.084200829618705,79.00217776490491,63.51886677441761,54.859765639149494,11.585485642699657,4,68.70884721037042,3.653271374697924,56.17089293400701
ATH0308,16,189,47,96,177,40.00503929330043,207,146,15,0.7833921992780544,94.47500802102118,56.64436850866266,54.23589504923214,2195.056926764998,66.65384552976889,54.2701247256645,16.279581557117986,72.23027996180505,78.7560510880563,54.48828232450537,31.237801940750625,4,25.520212401559796,4.923266329981215,60.37936927639947
ATH0309,20,157,89,60,203,48.10918851828534,126,138,16,0.8997976587911798,48.92162486880907,47.17563093908743,76.83999289487798,346.62650178760623,87.0810424775618,79.90103713523587,14.568780647452089,88.74249232670496,66.18924095846242,62.959944487647086,35.63127901600428,9,60.05576560606293,3.506860320415395,51.90207029492605
ATH0310,20,188,62,94,203,62.92062921718749,195,163,7,0.9509754415822904,34.19344935747266,49.58194726485391,8.920655881696382,737.974268001099,87.01054583441044,3.625489544152738,35.49232515505485,86.99108171827982,55.032763535867694,42.653802742419835,20.06739517116902,6,68.48683400268473,4.526459763959353,45.510654614795186
ATH0311,25,189,84,82,214,47.85867550439747,392,175,12,0.844074701439621,92.421843484266,73.22379140922875,21.115803743192696,125.56301655397064,57.89365594070033,98.40181501963605,8.64465735083884,76.90717150407272,60.06677121269948,65.17968363600308,66.83832187683944,2,46.66136228021257,2.3164137241910745,58.944013421011675
ATH0312,29,163,65,66,170,38.04560264059761,274,47,14,0.8804641578452796,2.4390993110096737,8.777291412344058,50.213164091953246,2176.770157382539,42.985636911121226,45.49066028823972,36.88917985956355,54.36636862792346,60.49288701539058,89.03946792467826,31.81580886267001,7,33.67165972800951,2.6278151298970225,39.9472572814792
ATH0313,15,181,59,55,162,54.487471882486574,454,198,12,0.6404362404959965,58.14248948690871,66.81806619579052,2.001172362877479,1098.8710364426788,64.15702955650998,35.9231140621723,34.817311206699756,96.30406733934595,97.55943427049283,95.99238914456478,34.98575496574495,3,61.915155157432736,4.625100958357413,62.295194683394435
ATH0314,23,187,77,53,206,64.57922980236121,362,53,13,0.8607105811414517,54.89325244993376,89.58121013985787,25.28549787625588,2381.2922966214055,81.82120013704632,29.272443783977188,15.784577697538545,72.78012687508311,87.91678095540706,62.52509945269447,90.84147383801327,9,97.7847087328057,4.027466807831275,61.53761296810943
ATH0315,26,182,79,69,198,62.85742355002259,152,95,4,0.4428031273183618,21.932040121138208,5.778819701986415,51.740128982496614,1082.9150378173763,0.5652104841184724,17.435670765087163,15.871852676101934,68.16668909581321,67.512926288764,13.833185857328179,52.04107834238255,6,42.684140936897805,4.9256412814716235,34.74131006823006
ATH0316,25,172,70,97,203,41.12930990456236,456,53,7,0.5187830096873716,42.88874313502106,14.065333923366675,1.4961198256300712,2476.0678816666973,99.19970090148512,79.15739089300278,32.041005169813594,81.47836975843859,51.98925522048185,97.2312397540398,45.29153322723451,8,39.17350962851211,4.099056838928968,44.968118909098116
ATH0317,20,164,52,96,159,58.54676150443633,396,83,9,0.4535304110548355,65.22640059437703,71.66319367020314,26.45462862260417,479.02493587010775,18.289377232919925,95.54141647460965,37.77335753579815,83.69189805834884,88.66096661575935,73.52758548066306,75.14839344832455,1,46.426690242611336,2.794062828872927,51.45701440532646
ATH0318,27,182,80,76,202,42.71764922024765,350,128,8,0.5739098683583403,72.71311968819275,43.72816482446176,51.40308194758695,602.7821545967738,47.02489856599762,41.36447548453982,42.68888136275672,60.53439585151507,49.43094829650241,40.23672836982869,91.86524171946209,2,7.621839344504822,3.1242720792894523,54.32767068847624
ATH0319,17,174,92,64,193,42.63726370932603,477,199,5,0.42846369299090914,0.07168587065797816,40.354862081368836,57.314924798124565,1088.541964793416,87.20297348428667,95.24206947534563,41.642001245742456,91.84694224049781,52.627733028520204,23.244193086735102,12.253270261369945,6,55.316327967139,4.602061969852547,50.99365596340127
ATH0320,18,166,74,55,196,65.59251206568148,137,131,15,0.9692891538035575,93.68534300910153,13.696663454423586,92.57516930553055,1284.6134277585927,22.504039904419937,82.37976154350342,46.48996874904569,64.4968546831189,61.960803510409065,22.907675101264743,50.34149618998568,3,32.869738721726364,3.2065869443921917,51.579476047762405
ATH0321,26,182,67,96,202,43.73841334590806,420,143,5,0.4502757024045345,16.45253723928124,50.67700407177881,64.53456232506079,1111.2381514446374,47.67952239003832,48.10511274763183,29.99955049946998,59.334196295715834,92.8208917511194,25.096996552564246,64.97032204701526,1,12.142212233126248,2.0215894966577808,53.29680928750929
ATH0322,25,196,86,63,195,44.21365712813039,352,154,8,0.27843563048875186,23.35804342223592,12.654531119637724,41.473580252999376,2314.5763943173374,13.258218018117917,67.40261791261327,44.07218913763546,70.31999264272487,47.90720011804662,14.101526945243828,38.67067883133906,6,46.62567411173734,2.7424792510797977,44.27551751173593
ATH0323,18,151,88,60,162,35.02286867664549,217,60,13,0.6214537328403307,26.347344569384823,47.66204563105404,93.03511771330678,381.1590386174726,39.50763253881926,43.4984179170463,39.76607075019766,86.52800404487326,47.334051571271566,91.19387697876203,79.51669499109175,5,0.33839865739774266,3.0652639553964716,49.18954159407956
ATH0324,17,163,58,88,186,65.47341619439311,484,47,19,0.2456792627561411,3.782013655203531,76.36152989616566,78.48829833877943,1118.5293569516152,17.71354547930025,55.87234082125524,43.47070784550258,98.27290892199017,69.63849929831596,58.66914095446027,97.43293632432464,9,40.17852451627589,1.3868793342045183,60.99817358047082
ATH0325,24,189,58,58,173,62.740818462319716,219,161,12,0.28843453304686445,12.305212359032492,25.826435788716353,20.00089211127476,2527.995998594832,36.3627748771157,5.804633701850381,5.499943855270765,90.46406321857165,56.58463246562048,72.99634714424535,94.90846296252549,6,10.57352679264505,3.975050697011561,49.64308516621081
ATH0326,17,189,46,75,151,56.956512728173735,184,60,14,0.37551151135699706,98.63499229441621,48.07861681797273,13.084236134881976,293.71152406029876,37.346421679272204,69.62634753005331,46.53382865022987,97.01741888350958,74.1236764988896,84.52976583414767,33.938428544194764,5,2.429270339978029,1.437415733419892,46.02399687781613
ATH0327,29,188,99,65,163,61.259301737859474,99,19,19,0.5714801999057133,31.521673737728605,99.20159693968357,67.58116357427329,2832.7961722469367,99.31707895983327,5.282464448413671,25.361797002398568,57.03029020382634,67.0982010809934,81.23869056998802,30.37044505937374,1,82.4475046244502,2.6196708534752227,55.910665640892134
ATH0328,17,155,81,54,159,40.32169985985721,481,129,6,0.5466007458472224,11.530109033904933,68.66504233540373,55.98831655769838,2960.3188425888375,99.48130293037723,81.70849469196494,39.32186855171825,53.55883994318384,66.09754638107302,89.43450613559574,96.17414779190989,1,91.62488032826349,4.218489766161618,59.33316238917888
ATH0329,18,155,49,59,184,51.04132581056514,389,158,4,0.839753489602233,10.699126117462331,84.13567713051987,78.96736137927557,356.8477040927323,11.478627866061242,82.49469294605575,10.469777131524577,77.88523809533356,46.718378229219596,97.05291602724567,51.27656386883193,1,20.767464835910665,2.8702814464531876,49.95670475642548
ATH0330,21,152,82,99,174,47.29267855720733,396,79,13,0.7915797231072907,71.94599676699718,41.484760656054576,73.88050500786865,944.6903145416372,72.59687793283473,23.70772875562146,22.025467120000886,64.51487415220171,48.46298141499041,49.51635532677456,28.746795077622256,7,53.929826383426125,4.368062078874032,57.55255975552445
ATH0331,18,156,89,52,152,38.28217841899558,183,94,9,0.5410546351925611,85.45686640326409,76.78609231258552,62.521153385751504,1179.961931502533,5.174547966910115,32.36627810358003,16.67280850990261,91.40274864846364,89.264714646811,95.53019200015515,73.62972672673763,6,27.79581571309849,2.36752528822446,55.76037107274056
ATH0332,23,157,85,62,166,52.01456698252234,396,66,4,0.4669633660605039,25.695229950846986,4.050917294132184,98.63821716288922,2351.5349690929056,3.0192015337188627,48.13103785582933,17.541327131540292,83.5993935701163,93.15296425430466,75.09609535085347,35.597829151341244,5,49.35774386721822,4.830545175993741,47.44647109032297
ATH0333,15,191,98,92,161,67.22588776199224,186,135,6,0.4531750272491989,2.090951233523497,12.291118254224498,53.35897301104087,1828.187755138528,10.53338942449643,59.66629069324815,10.299991657887915,98.53640819928972,54.08101197311501,16.360137127727064,34.052227756394714,4,43.663132089416024,1.8378737272209422,37.2318807242323
ATH0334,22,164,91,98,203,36.402069166774304,294,48,10,0.8191960698352072,22.30900184453558,20.307059292006212,11.310575650171984,1968.6605314284454,96.5485657007934,28.735366174199672,39.6478447993493,62.73961778656521,46.807630091486146,71.36048090911109,89.13241387700063,8,26.905105508048564,1.1530565799572052,43.51233800796789
ATH0335,21,196,58,79,173,45.20113197228279,158,42,16,0.2416579249770158,5.651569079675733,40.195192461521955,82.82735648159884,2296.7784861736673,94.08635478946974,59.2486404631925,5.3974195269863605,74.28920571776162,43.20500031607064,71.80449936443637,24.62312380392131,8,70.03935796352977,4.489706171961674,45.82544218962097
ATH0336,16,178,83,94,178,42.26393276719962,362,196,14,0.21025731960848468,10.339493663004152,84.57448783257632,25.185336234570897,442.1390983673746,19.392782028068044,29.778707322929886,18.43773465036371,75.06202387126766,76.4978568245138,91.52745074132744,15.795365181961275,5,12.649095932025423,4.008810863801633,53.694959971254576
ATH0337,22,182,69,55,192,43.33513287829937,336,27,13,0.8364355135413184,43.15081198476424,34.62660507879305,77.73021481439183,2516.307425039761,16.16723355537115,5.549072107106068,12.499653358305846,61.95883974286881,82.92119275001232,43.56389192230829,34.22677961545185,4,5.307278217136712,1.9279353482694912,52.5312724188006
ATH0338,15,179,64,66,174,66.79520931577814,70,193,10,0.5817171007912394,22.991837086163258,65.46211935154629,95.71070960000515,2146.2974321224174,24.0535086515947,0.25275498319089484,30.32867444615864,79.50466997440039,62.368599352192334,62.6420350244636,64.62508715543834,2,76.76754330372792,4.938966428546696,55.5755736604565
ATH0339,25,188,46,94,209,51.382416898200155,139,66,4,0.3047049108428608,51.59458785254234,70.93142948034834,69.67955139643412,1774.2910030694738,51.554699407514214,10.11510579184286,15.932853312425385,72.16429930396197,80.78055204943837,11.096879591056826,21.07790680629435,7,66.59300312206798,3.0091205170741113,47.55196338351893
ATH0340,26,176,83,68,214,51.32047945289366,345,105,17,0.388452747675601,25.349375325719038,58.61823540883414,59.60301609498011,2680.2324708708643,56.97046320354099,79.22507001640182,16.136933544708285,72.33607779949368,82.77752893357157,39.88677179632024,52.44352050491144,5,49.85261241463979,4.804261760576654,57.685146231358914
ATH0341,23,185,50,91,177,61.62014748593488,161,57,11,0.9460031624779062,94.05373011029477,35.72419681701362,46.03861756750406,2130.888426263041,22.159343043944734,96.14313123833371,25.998540191798703,68.13683239862418,96.12053688381431,15.601935354290283,66.46033993827879,3,46.77897704725416,3.0201150855479972,47.464428135168404
